taxon,date,group,Length,Width,Colonies,shape,cell sa,cell vol,cell mld,colony shape,colony length,colony width,colony sa,colony vol,colony mld,extra source
single.centric.Diatoms,2/2/2009,Diatoms,6,9.7,1,Cylinder,330.6369188,443.3886792,9.7,,,,,,,
single.centric.Diatoms,5/3/2004,Diatoms,5.5,9.9,1,Cylinder,325.013468,423.372807,9.9,,,,,,,
single.centric.Diatoms,11/20/2006,Diatoms,4.8,7.1,1,Cylinder,186.2493205,190.0412228,7.1,,,,,,,
single.centric.Diatoms,8/8/2005,Diatoms,4.1,5.6,1,Cylinder,121.3911401,100.9833543,5.6,,,,,,,
single.centric.Diatoms,5/17/2005,Diatoms,4.2,5.2,1,Cylinder,111.0867162,89.19609862,5.2,,,,,,,
single.centric.Diatoms,3/17/2008,Diatoms,16.3,35,1,Cylinder,3716.504109,15682.43783,35,,,,,,,
single.centric.Diatoms,7/26/2010,Diatoms,3.4,5.4,1,Cylinder,103.484062,77.86751551,5.4,,,,,,,
single.centric.Diatoms,3/17/2008,Diatoms,15.8,30,1,Cylinder,2902.831612,11168.36188,30,,,,,,,
single.centric.Diatoms,10/5/2015,Diatoms,9,15.5,1,Cylinder,815.6359927,1698.227179,15.5,,,,,,,
single.centric.Diatoms,2/27/2006,Diatoms,10.1,20,1,Cylinder,1262.920247,3173.00858,20,,,,,,,
single.centric.Diatoms,11/7/2005,Diatoms,11.5,15,1,Cylinder,895.3539063,2032.217748,15,,,,,,,
single.centric.Diatoms,10/4/2016,Diatoms,13.1,21,1,Cylinder,1556.973319,4537.32373,21,,,,,,,
single.centric.Diatoms,6/3/2013,Diatoms,5.5,10.9,1,Cylinder,374.9647912,513.2223569,10.9,,,,,,,
single.centric.Diatoms,6/30/2014,Diatoms,11,25,1,Cylinder,1845.685684,5399.612373,25,,,,,,,
single.centric.Diatoms,7/12/2010,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,11/14/2016,Diatoms,3.1,6.3,1,Cylinder,123.7002107,96.63460463,6.3,,,,,,,
single.centric.Diatoms,6/22/2015,Diatoms,3.4,5.2,1,Cylinder,98.01769079,72.20636555,5.2,,,,,,,
single.centric.Diatoms,5/10/2010,Diatoms,14,30,1,Cylinder,2733.185609,9896.016859,30,,,,,,,
single.centric.Diatoms,12/3/2007,Diatoms,10.4,20,1,Cylinder,1281.769803,3267.25636,20,,,,,,,
single.centric.Diatoms,8/18/2008,Diatoms,10.1,19.1,1,Cylinder,1179.086847,2893.86315,19.1,,,,,,,
single.centric.Diatoms,5/21/2013,Diatoms,5.5,10.9,1,Cylinder,374.9647912,513.2223569,10.9,,,,,,,
single.centric.Diatoms,4/25/2005,Diatoms,4.2,5.3,1,Cylinder,114.0555213,92.65970452,5.3,,,,,,,
single.centric.Diatoms,3/26/2007,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,12/21/2015,Diatoms,8,14.8,1,Cylinder,716.0317976,1376.26891,14.8,,,,,,,
single.centric.Diatoms,11/9/2009,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,4/28/2008,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,7/4/2016,Diatoms,4.7,8.6,1,Cylinder,243.1592714,273.0138264,8.6,,,,,,,
single.centric.Diatoms,6/16/2008,Diatoms,5.9,9.7,1,Cylinder,327.589574,435.9988678,9.7,,,,,,,
single.centric.Diatoms,6/16/2008,Diatoms,12.8,35,1,Cylinder,3331.659009,12315.0432,35,,,,,,,
single.centric.Diatoms,8/27/2007,Diatoms,17.1,25,1,Cylinder,2324.778564,8393.942871,25,,,,,,,
single.centric.Diatoms,6/16/2014,Diatoms,3,6,1,Cylinder,113.0973355,84.82300165,6,,,,,,,
single.centric.Diatoms,9/29/2008,Diatoms,13,25,1,Cylinder,2002.765317,6381.360078,25,,,,,,,
single.centric.Diatoms,4/10/2012,Diatoms,6.2,10,1,Cylinder,351.8583772,486.9468613,10,,,,,,,
single.centric.Diatoms,9/5/2005,Diatoms,10,15,1,Cylinder,824.6680716,1767.145868,15,,,,,,,
single.centric.Diatoms,12/19/2011,Diatoms,3.6,5.9,1,Cylinder,121.4068481,98.42295624,5.9,,,,,,,
single.centric.Diatoms,12/19/2011,Diatoms,5.5,10,1,Cylinder,329.8672286,431.9689899,10,,,,,,,
single.centric.Diatoms,10/24/2011,Diatoms,11.1,25,1,Cylinder,1853.539666,5448.699759,25,,,,,,,
single.centric.Diatoms,2/15/2010,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,7/21/2008,Diatoms,12.8,35,1,Cylinder,3331.659009,12315.0432,35,,,,,,,
single.centric.Diatoms,3/28/2011,Diatoms,4,11,1,Cylinder,328.2964323,380.1327111,11,,,,,,,
single.centric.Diatoms,6/27/2011,Diatoms,3.7,5.7,1,Cylinder,117.2913617,94.41506942,5.7,,,,,,,
single.centric.Diatoms,12/3/2007,Diatoms,17.5,35,1,Cylinder,3848.451001,16836.97313,35,,,,,,,
single.centric.Diatoms,4/23/2012,Diatoms,3.8,6.4,1,Cylinder,140.7433509,122.2456533,6.4,,,,,,,
single.centric.Diatoms,11/20/2006,Diatoms,8.3,15,1,Cylinder,744.5574589,1466.73107,15,,,,,,,
single.centric.Diatoms,7/14/2014,Diatoms,7.5,15.5,1,Cylinder,742.5939635,1415.189316,15.5,,,,,,,
single.centric.Diatoms,6/24/2013,Diatoms,3.4,6,1,Cylinder,120.6371579,96.1327352,6,,,,,,,
single.centric.Diatoms,1/2/2012,Diatoms,5.5,10,1,Cylinder,329.8672286,431.9689899,10,,,,,,,
single.centric.Diatoms,7/21/2008,Diatoms,4,5.9,1,Cylinder,128.8210068,109.3588403,5.9,,,,,,,
single.centric.Diatoms,5/2/2005,Diatoms,12.4,15.1,1,Cylinder,946.3890789,2220.575077,15.1,,,,,,,
single.centric.Diatoms,10/5/2009,Diatoms,3.8,5.7,1,Cylinder,119.0820695,96.96682805,5.7,,,,,,,
single.centric.Diatoms,7/28/2014,Diatoms,3.2,6,1,Cylinder,116.8672467,90.47786842,6,,,,,,,
single.centric.Diatoms,7/11/2016,Diatoms,4.1,6.3,1,Cylinder,143.4922445,127.8070577,6.3,,,,,,,
single.centric.Diatoms,10/22/2012,Diatoms,6,15,1,Cylinder,636.1725124,1060.287521,15,,,,,,,
single.centric.Diatoms,2/18/2008,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,10/10/2005,Diatoms,13,15,1,Cylinder,966.039741,2297.289628,15,,,,,,,
single.centric.Diatoms,5/10/2010,Diatoms,9.4,20,1,Cylinder,1218.93795,2953.097094,20,,,,,,,
single.centric.Diatoms,6/26/2006,Diatoms,4.7,7.1,1,Cylinder,184.0187897,186.0820307,7.1,,,,,,,
single.centric.Diatoms,11/10/2014,Diatoms,11.3,25,1,Cylinder,1869.247629,5546.874529,25,,,,,,,
single.centric.Diatoms,9/19/2005,Diatoms,22,35,1,Cylinder,4343.251844,21166.4805,35,,,,,,,
single.centric.Diatoms,7/11/2016,Diatoms,10.8,23.4,1,Cylinder,1654.048532,4644.568278,23.4,,,,,,,
single.centric.Diatoms,6/25/2012,Diatoms,3.8,6.4,1,Cylinder,140.7433509,122.2456533,6.4,,,,,,,
single.centric.Diatoms,10/12/2009,Diatoms,6.5,9.1,1,Cylinder,315.9028493,422.7523424,9.1,,,,,,,
single.centric.Diatoms,10/4/2010,Diatoms,8.3,15,1,Cylinder,744.5574589,1466.73107,15,,,,,,,
single.centric.Diatoms,2/17/2014,Diatoms,3,5.8,1,Cylinder,107.5053006,79.26238265,5.8,,,,,,,
single.centric.Diatoms,10/25/2004,Diatoms,16.7,25,1,Cylinder,2293.362637,8197.59333,25,,,,,,,
single.centric.Diatoms,11/14/2016,Diatoms,10.5,18.8,1,Cylinder,1175.332644,2914.706832,18.8,,,,,,,
single.centric.Diatoms,2/26/2007,Diatoms,7.7,10.6,1,Cylinder,432.9114677,679.5044998,10.6,,,,,,,
single.centric.Diatoms,12/21/2009,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,4/10/2006,Diatoms,11.5,25,1,Cylinder,1884.955592,5645.049299,25,,,,,,,
single.centric.Diatoms,12/17/2007,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,12/21/2009,Diatoms,4.4,5.8,1,Cylinder,133.015033,116.2514946,5.8,,,,,,,
single.centric.Diatoms,5/4/2015,Diatoms,6,14.5,1,Cylinder,603.5784886,990.7797831,14.5,,,,,,,
single.centric.Diatoms,2/14/2005,Diatoms,4.3,6.4,1,Cylinder,150.7964474,138.3306077,6.4,,,,,,,
single.centric.Diatoms,4/4/2005,Diatoms,6.7,9.2,1,Cylinder,326.5999723,445.3898737,9.2,,,,,,,
single.centric.Diatoms,11/8/2004,Diatoms,18,30,1,Cylinder,3110.176727,12723.45025,30,,,,,,,
single.centric.Diatoms,9/3/2007,Diatoms,6.6,10.3,1,Cylinder,380.2112509,549.9310816,10.3,,,,,,,
single.centric.Diatoms,9/3/2007,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,2/2/2009,Diatoms,15.4,30,1,Cylinder,2865.1325,10885.61854,30,,,,,,,
single.centric.Diatoms,9/10/2012,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,5/22/2006,Diatoms,10.1,20,1,Cylinder,1262.920247,3173.00858,20,,,,,,,
single.centric.Diatoms,3/30/2009,Diatoms,3.8,5.7,1,Cylinder,119.0820695,96.96682805,5.7,,,,,,,
single.centric.Diatoms,7/27/2009,Diatoms,7.4,10.4,1,Cylinder,411.6743013,628.6201236,10.4,,,,,,,
single.centric.Diatoms,6/27/2011,Diatoms,5,10,1,Cylinder,314.1592654,392.6990817,10,,,,,,,
single.centric.Diatoms,5/3/2004,Diatoms,10.3,15.2,1,Cylinder,854.7645292,1869.021434,15.2,,,,,,,
single.centric.Diatoms,3/4/2013,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,5/3/2004,Diatoms,12.1,19.9,1,Cylinder,1378.515148,3763.408873,19.9,,,,,,,
single.centric.Diatoms,10/4/2004,Diatoms,9,10,1,Cylinder,439.8229715,706.8583471,10,,,,,,,
single.centric.Diatoms,10/19/2009,Diatoms,5.6,8.3,1,Cylinder,254.2333855,302.9940451,8.3,,,,,,,
single.centric.Diatoms,8/30/2010,Diatoms,12.5,30,1,Cylinder,2591.813939,8835.729338,30,,,,,,,
single.centric.Diatoms,8/30/2010,Diatoms,13,35,1,Cylinder,3353.650158,12507.46575,35,,,,,,,
single.centric.Diatoms,8/30/2010,Diatoms,11.1,25,1,Cylinder,1853.539666,5448.699759,25,,,,,,,
single.centric.Diatoms,2/16/2009,Diatoms,3.8,5.7,1,Cylinder,119.0820695,96.96682805,5.7,,,,,,,
single.centric.Diatoms,11/10/2014,Diatoms,5.3,10.5,1,Cylinder,348.0099262,458.9277818,10.5,,,,,,,
single.centric.Diatoms,4/26/2010,Diatoms,10.7,19.9,1,Cylinder,1290.990377,3327.973136,19.9,,,,,,,
single.centric.Diatoms,10/4/2016,Diatoms,6.7,13.5,1,Cylinder,570.4346861,959.0300624,13.5,,,,,,,
single.centric.Diatoms,5/15/2006,Diatoms,8.8,15,1,Cylinder,768.1194038,1555.088364,15,,,,,,,
single.centric.Diatoms,11/10/2008,Diatoms,10.1,19.1,1,Cylinder,1179.086847,2893.86315,19.1,,,,,,,
single.centric.Diatoms,5/23/2011,Diatoms,3.7,5.7,1,Cylinder,117.2913617,94.41506942,5.7,,,,,,,
single.centric.Diatoms,9/14/2009,Diatoms,10.1,19.1,1,Cylinder,1179.086847,2893.86315,19.1,,,,,,,
single.centric.Diatoms,7/18/2016,Diatoms,10,20,1,Cylinder,1256.637061,3141.592654,20,,,,,,,
single.centric.Diatoms,11/22/2004,Diatoms,16.7,25,1,Cylinder,2293.362637,8197.59333,25,,,,,,,
single.centric.Diatoms,4/11/2011,Diatoms,4,11,1,Cylinder,328.2964323,380.1327111,11,,,,,,,
single.centric.Diatoms,4/18/2006,Diatoms,7.5,15,1,Cylinder,706.8583471,1325.359401,15,,,,,,,
single.centric.Diatoms,10/8/2012,Diatoms,8.2,15,1,Cylinder,739.8450699,1449.059611,15,,,,,,,
single.centric.Diatoms,6/28/2004,Diatoms,12.1,19.9,1,Cylinder,1378.515148,3763.408873,19.9,,,,,,,
single.centric.Diatoms,5/30/2016,Diatoms,4.6,9.2,1,Cylinder,265.9044022,305.7900625,9.2,,,,,,,
single.centric.Diatoms,9/29/2014,Diatoms,3.5,7,1,Cylinder,153.93804,134.695785,7,,,,,,,
single.centric.Diatoms,4/28/2014,Diatoms,4.8,10.1,1,Cylinder,312.5413451,384.5686399,10.1,,,,,,,
single.centric.Diatoms,2/4/2013,Diatoms,7.6,15,1,Cylinder,711.570736,1343.030859,15,,,,,,,
single.centric.Diatoms,3/19/2007,Diatoms,13,25,1,Cylinder,2002.765317,6381.360078,25,,,,,,,
single.centric.Diatoms,2/13/2012,Diatoms,5.5,10,1,Cylinder,329.8672286,431.9689899,10,,,,,,,
single.centric.Diatoms,10/11/2004,Diatoms,16.7,25,1,Cylinder,2293.362637,8197.59333,25,,,,,,,
single.centric.Diatoms,4/18/2011,Diatoms,9.7,20,1,Cylinder,1237.787506,3047.344874,20,,,,,,,
single.centric.Diatoms,3/30/2015,Diatoms,4,9,1,Cylinder,240.331838,254.4690049,9,,,,,,,
single.centric.Diatoms,5/17/2004,Diatoms,12.1,19.9,1,Cylinder,1378.515148,3763.408873,19.9,,,,,,,
single.centric.Diatoms,7/5/2004,Diatoms,4.1,6.6,1,Cylinder,153.4353852,140.2689704,6.6,,,,,,,
single.centric.Diatoms,9/17/2007,Diatoms,6.6,10.3,1,Cylinder,380.2112509,549.9310816,10.3,,,,,,,
single.centric.Diatoms,1/6/2014,Diatoms,4.5,9.7,1,Cylinder,284.9267457,332.5415094,9.7,,,,,,,
single.centric.Diatoms,10/4/2005,Diatoms,3.7,6.2,1,Cylinder,132.4495463,111.70561,6.2,,,,,,,
single.centric.Diatoms,5/3/2010,Diatoms,14.1,25,1,Cylinder,2089.159115,6921.321315,25,,,,,,,
single.centric.Diatoms,5/3/2010,Diatoms,7.8,15,1,Cylinder,720.995514,1378.373777,15,,,,,,,
single.centric.Diatoms,2/2/2004,Diatoms,3.6,5.8,1,Cylinder,118.438043,95.11485918,5.8,,,,,,,
single.centric.Diatoms,7/1/2013,Diatoms,5.3,10.8,1,Cylinder,363.042447,485.5268614,10.8,,,,,,,
single.centric.Diatoms,6/25/2007,Diatoms,15.9,25,1,Cylinder,2230.530784,7804.894249,25,,,,,,,
single.centric.Diatoms,5/17/2005,Diatoms,12.9,20,1,Cylinder,1438.849435,4052.654523,20,,,,,,,
single.centric.Diatoms,10/5/2015,Diatoms,4.2,5.7,1,Cylinder,126.2449008,107.1738626,5.7,,,,,,,
single.centric.Diatoms,4/21/2008,Diatoms,15.8,30,1,Cylinder,2902.831612,11168.36188,30,,,,,,,
single.centric.Diatoms,7/23/2012,Diatoms,11.1,25,1,Cylinder,1853.539666,5448.699759,25,,,,,,,
single.centric.Diatoms,4/21/2008,Diatoms,16.3,35,1,Cylinder,3716.504109,15682.43783,35,,,,,,,
single.centric.Diatoms,4/21/2008,Diatoms,12,25,1,Cylinder,1924.2255,5890.486225,25,,,,,,,
single.centric.Diatoms,6/12/2006,Diatoms,7.1,10.2,1,Cylinder,390.9397898,580.1610569,10.2,,,,,,,
single.centric.Diatoms,3/17/2008,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,3/29/2010,Diatoms,11.4,19.8,1,Cylinder,1324.935286,3510.145454,19.8,,,,,,,
single.centric.Diatoms,3/29/2010,Diatoms,13.4,30,1,Cylinder,2676.636941,9471.901851,30,,,,,,,
single.centric.Diatoms,6/18/2007,Diatoms,10.4,20,1,Cylinder,1281.769803,3267.25636,20,,,,,,,
single.centric.Diatoms,6/22/2015,Diatoms,6,14.5,1,Cylinder,603.5784886,990.7797831,14.5,,,,,,,
single.centric.Diatoms,9/28/2009,Diatoms,10.1,19.1,1,Cylinder,1179.086847,2893.86315,19.1,,,,,,,
single.centric.Diatoms,4/25/2016,Diatoms,4.9,9,1,Cylinder,265.7787385,311.7245311,9,,,,,,,
single.centric.Diatoms,3/25/2008,Diatoms,15.8,30,1,Cylinder,2902.831612,11168.36188,30,,,,,,,
single.centric.Diatoms,5/24/2004,Diatoms,10.3,15.2,1,Cylinder,854.7645292,1869.021434,15.2,,,,,,,
single.centric.Diatoms,5/7/2007,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,8/29/2005,Diatoms,17.5,30,1,Cylinder,3063.052837,12370.02107,30,,,,,,,
single.centric.Diatoms,8/18/2008,Diatoms,13,25,1,Cylinder,2002.765317,6381.360078,25,,,,,,,
single.centric.Diatoms,5/12/2014,Diatoms,7,14,1,Cylinder,615.7521601,1077.56628,14,,,,,,,
single.centric.Diatoms,3/26/2007,Diatoms,6.6,10.1,1,Cylinder,369.6554996,528.7818799,10.1,,,,,,,
single.centric.Diatoms,4/25/2005,Diatoms,16.7,25,1,Cylinder,2293.362637,8197.59333,25,,,,,,,
single.centric.Diatoms,3/14/2011,Diatoms,4,11,1,Cylinder,328.2964323,380.1327111,11,,,,,,,
single.centric.Diatoms,3/14/2016,Diatoms,10.9,18.8,1,Cylinder,1198.95742,3025.743283,18.8,,,,,,,
single.centric.Diatoms,9/20/2004,Diatoms,18,30,1,Cylinder,3110.176727,12723.45025,30,,,,,,,
single.centric.Diatoms,8/2/2010,Diatoms,9.4,20,1,Cylinder,1218.93795,2953.097094,20,,,,,,,
single.centric.Diatoms,6/16/2008,Diatoms,15.4,30,1,Cylinder,2865.1325,10885.61854,30,,,,,,,
single.centric.Diatoms,2/16/2015,Diatoms,3.4,5.7,1,Cylinder,111.9192383,86.75979352,5.7,,,,,,,
single.centric.Diatoms,10/18/2004,Diatoms,4.1,6.5,1,Cylinder,150.089589,136.0505969,6.5,,,,,,,
single.centric.Diatoms,9/11/2006,Diatoms,9.1,20,1,Cylinder,1200.088394,2858.849315,20,,,,,,,
single.centric.Diatoms,2/27/2012,Diatoms,3.6,5.9,1,Cylinder,121.4068481,98.42295624,5.9,,,,,,,
single.centric.Diatoms,7/30/2007,Diatoms,18.2,30,1,Cylinder,3129.026283,12864.82192,30,,,,,,,
single.centric.Diatoms,11/23/2009,Diatoms,17.5,35,1,Cylinder,3848.451001,16836.97313,35,,,,,,,
single.centric.Diatoms,4/2/2007,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,4/2/2007,Diatoms,6.6,10.1,1,Cylinder,369.6554996,528.7818799,10.1,,,,,,,
single.centric.Diatoms,5/2/2011,Diatoms,11.1,25,1,Cylinder,1853.539666,5448.699759,25,,,,,,,
single.centric.Diatoms,11/23/2009,Diatoms,10.1,19.1,1,Cylinder,1179.086847,2893.86315,19.1,,,,,,,
single.centric.Diatoms,5/2/2011,Diatoms,5,10,1,Cylinder,314.1592654,392.6990817,10,,,,,,,
single.centric.Diatoms,12/20/2010,Diatoms,3.4,5.4,1,Cylinder,103.484062,77.86751551,5.4,,,,,,,
single.centric.Diatoms,4/19/2010,Diatoms,10.7,19.9,1,Cylinder,1290.990377,3327.973136,19.9,,,,,,,
single.centric.Diatoms,3/31/2014,Diatoms,3.6,8,1,Cylinder,191.0088333,180.9557368,8,,,,,,,
single.centric.Diatoms,1/4/2016,Diatoms,4.6,9.2,1,Cylinder,265.9044022,305.7900625,9.2,,,,,,,
single.centric.Diatoms,10/29/2012,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,1/17/2005,Diatoms,13.7,20,1,Cylinder,1489.114918,4303.981935,20,,,,,,,
single.centric.Diatoms,1/4/2016,Diatoms,6.5,15.1,1,Cylinder,666.5045894,1164.011129,15.1,,,,,,,
single.centric.Diatoms,6/20/2005,Diatoms,6,8.8,1,Cylinder,287.5185597,364.9274026,8.8,,,,,,,
single.centric.Diatoms,6/20/2005,Diatoms,15.9,25,1,Cylinder,2230.530784,7804.894249,25,,,,,,,
single.centric.Diatoms,3/1/2004,Diatoms,15.5,24.6,1,Cylinder,2148.472384,7367.019065,24.6,,,,,,,
single.centric.Diatoms,5/2/2005,Diatoms,4.2,5.3,1,Cylinder,114.0555213,92.65970452,5.3,,,,,,,
single.centric.Diatoms,6/3/2013,Diatoms,8.9,20,1,Cylinder,1187.522023,2796.017462,20,,,,,,,
single.centric.Diatoms,8/7/2006,Diatoms,4.8,7.1,1,Cylinder,186.2493205,190.0412228,7.1,,,,,,,
single.centric.Diatoms,12/19/2005,Diatoms,12.1,20,1,Cylinder,1388.583953,3801.327111,20,,,,,,,
single.centric.Diatoms,2/18/2008,Diatoms,5,9,1,Cylinder,268.6061719,318.0862562,9,,,,,,,
single.centric.Diatoms,7/11/2016,Diatoms,5,8.2,1,Cylinder,234.4256438,264.0508625,8.2,,,,,,,
single.centric.Diatoms,4/27/2015,Diatoms,3.5,5.5,1,Cylinder,107.9922475,83.15403055,5.5,,,,,,,
single.centric.Diatoms,8/10/2015,Diatoms,3.8,8.1,1,Cylinder,199.7581689,195.8138993,8.1,,,,,,,
single.centric.Diatoms,7/13/2015,Diatoms,8,20,1,Cylinder,1130.973355,2513.274123,20,,,,,,,
single.centric.Diatoms,3/15/2004,Diatoms,16.7,25,1,Cylinder,2293.362637,8197.59333,25,,,,,,,
single.centric.Diatoms,8/25/2008,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,2/17/2014,Diatoms,4.3,8.3,1,Cylinder,220.3356008,232.6561417,8.3,,,,,,,
single.centric.Diatoms,8/16/2010,Diatoms,13.1,25,1,Cylinder,2010.619298,6430.447463,25,,,,,,,
single.centric.Diatoms,12/7/2009,Diatoms,17.5,35,1,Cylinder,3848.451001,16836.97313,35,,,,,,,
single.centric.Diatoms,9/1/2008,Diatoms,9,15,1,Cylinder,777.5441818,1590.431281,15,,,,,,,
single.centric.Diatoms,9/1/2008,Diatoms,5.3,9.6,1,Cylinder,304.6088237,383.6261621,9.6,,,,,,,
single.centric.Diatoms,2/26/2007,Diatoms,7.2,15,1,Cylinder,692.7211801,1272.345025,15,,,,,,,
single.centric.Diatoms,1/18/2016,Diatoms,4,8.3,1,Cylinder,212.5130351,216.4243179,8.3,,,,,,,
single.centric.Diatoms,9/12/2005,Diatoms,16.4,25,1,Cylinder,2269.800692,8050.331175,25,,,,,,,
single.centric.Diatoms,10/10/2016,Diatoms,3,6.1,1,Cylinder,115.9404769,87.67399698,6.1,,,,,,,
single.centric.Diatoms,12/4/2006,Diatoms,14.8,25,1,Cylinder,2144.136986,7264.933011,25,,,,,,,
single.centric.Diatoms,6/15/2015,Diatoms,3.7,8,1,Cylinder,193.5221075,185.9822851,8,,,,,,,
single.centric.Diatoms,5/25/2010,Diatoms,3.4,5.4,1,Cylinder,103.484062,77.86751551,5.4,,,,,,,
single.centric.Diatoms,12/16/2013,Diatoms,3.5,5.5,1,Cylinder,107.9922475,83.15403055,5.5,,,,,,,
single.centric.Diatoms,10/12/2009,Diatoms,15,30,1,Cylinder,2827.433388,10602.87521,30,,,,,,,
single.centric.Diatoms,2/2/2009,Diatoms,13,25,1,Cylinder,2002.765317,6381.360078,25,,,,,,,
single.centric.Diatoms,3/1/2010,Diatoms,7.5,15,1,Cylinder,706.8583471,1325.359401,15,,,,,,,
single.centric.Diatoms,6/21/2004,Diatoms,12.1,19.9,1,Cylinder,1378.515148,3763.408873,19.9,,,,,,,
single.centric.Diatoms,11/7/2011,Diatoms,9.7,20,1,Cylinder,1237.787506,3047.344874,20,,,,,,,
single.centric.Diatoms,7/9/2007,Diatoms,10.4,20,1,Cylinder,1281.769803,3267.25636,20,,,,,,,
single.centric.Diatoms,7/4/2011,Diatoms,8.2,15,1,Cylinder,739.8450699,1449.059611,15,,,,,,,
single.centric.Diatoms,3/12/2012,Diatoms,3.6,5.9,1,Cylinder,121.4068481,98.42295624,5.9,,,,,,,
single.centric.Diatoms,9/27/2010,Diatoms,8.3,15,1,Cylinder,744.5574589,1466.73107,15,,,,,,,
single.centric.Diatoms,9/12/2016,Diatoms,3.7,9.1,1,Cylinder,235.8550685,240.6436411,9.1,,,,,,,
single.centric.Diatoms,11/21/2016,Diatoms,6.5,13,1,Cylinder,530.9291585,862.7598825,13,,,,,,,
single.centric.Diatoms,3/18/2013,Diatoms,11.1,25,1,Cylinder,1853.539666,5448.699759,25,,,,,,,
single.centric.Diatoms,4/16/2007,Diatoms,16,30,1,Cylinder,2921.681168,11309.73355,30,,,,,,,
single.centric.Diatoms,11/5/2012,Diatoms,9.7,20,1,Cylinder,1237.787506,3047.344874,20,,,,,,,
single.centric.Diatoms,10/9/2006,Diatoms,17,30,1,Cylinder,3015.928947,12016.5919,30,,,,,,,
single.centric.Diatoms,11/5/2012,Diatoms,4,10,1,Cylinder,282.7433388,314.1592654,10,,,,,,,
single.centric.Diatoms,8/23/2004,Diatoms,20,35,1,Cylinder,4123.340358,19242.255,35,,,,,,,
single.centric.Diatoms,1/6/2004,Diatoms,7.6,9.8,1,Cylinder,384.8451001,573.2652611,9.8,,,,,,,
single.centric.Diatoms,10/9/2006,Diatoms,8.8,15,1,Cylinder,768.1194038,1555.088364,15,,,,,,,
single.centric.Diatoms,10/1/2012,Diatoms,8.2,15,1,Cylinder,739.8450699,1449.059611,15,,,,,,,
single.centric.Diatoms,10/8/2012,Diatoms,11.1,25,1,Cylinder,1853.539666,5448.699759,25,,,,,,,
single.centric.Diatoms,11/10/2008,Diatoms,13,25,1,Cylinder,2002.765317,6381.360078,25,,,,,,,
single.centric.Diatoms,6/22/2015,Diatoms,5.3,9.5,1,Cylinder,299.9435586,375.6755765,9.5,,,,,,,
single.centric.Diatoms,10/8/2012,Diatoms,15,30,1,Cylinder,2827.433388,10602.87521,30,,,,,,,
single.centric.Diatoms,10/21/2013,Diatoms,6.5,15,1,Cylinder,659.7344573,1148.644814,15,,,,,,,
single.centric.Diatoms,7/28/2008,Diatoms,13,25,1,Cylinder,2002.765317,6381.360078,25,,,,,,,
single.centric.Diatoms,7/28/2008,Diatoms,5.5,9.2,1,Cylinder,291.9167894,365.618553,9.2,,,,,,,
single.centric.Diatoms,4/23/2007,Diatoms,16,30,1,Cylinder,2921.681168,11309.73355,30,,,,,,,
single.centric.Diatoms,4/23/2007,Diatoms,10.8,20,1,Cylinder,1306.902544,3392.920066,20,,,,,,,
single.centric.Diatoms,8/13/2007,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,1/4/2010,Diatoms,4.4,5.8,1,Cylinder,133.015033,116.2514946,5.8,,,,,,,
single.centric.Diatoms,4/23/2007,Diatoms,3.8,5.8,1,Cylinder,122.0822905,100.399018,5.8,,,,,,,
single.centric.Diatoms,1/21/2008,Diatoms,5,9,1,Cylinder,268.6061719,318.0862562,9,,,,,,,
single.centric.Diatoms,6/6/2006,Diatoms,5.3,10.7,1,Cylinder,358.0001908,476.5772494,10.7,,,,,,,
single.centric.Diatoms,6/10/2014,Diatoms,5.8,10.5,1,Cylinder,364.5032876,502.2228556,10.5,,,,,,,
